DATAFLOW,ASGS_2011_STATE_GCCSA_SA4_SA3_SA2,HH_TYPE,PROJ_SERIES,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2037,1100,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2038,1090,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2039,1082,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2040,1073,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2041,1061,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2042,1044,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2043,1027,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2044,1014,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2045,999,,,
ABS:ABS_HH_PROV(1.0.0),9OTER,1_2,3,A,2046,985,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2021,46828,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2022,45485,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2023,46464,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2024,47380,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2025,48316,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2026,49324,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2027,50388,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2028,51381,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2029,52386,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2030,53347,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2031,54305,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2032,55254,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2033,56077,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2034,56932,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2035,57822,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2036,58705,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2037,59601,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2038,60491,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2039,61366,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2040,62239,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2041,63124,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2042,63967,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2043,64769,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2044,65557,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2045,66325,,,
ABS:ABS_HH_PROV(1.0.0),8ACTE,31,2,A,2046,67066,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2021,385092,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2022,389336,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2023,396425,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2024,402288,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2025,407899,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2026,413014,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2027,417522,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2028,421833,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2029,426015,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2030,430035,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2031,433790,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2032,437115,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2033,440434,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2034,443729,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2035,447023,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2036,450203,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2037,453321,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2038,456325,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2039,459239,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2040,462064,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2041,464804,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2042,467412,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2043,469868,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2044,472187,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2045,474369,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,1_2,3,A,2046,476513,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2021,36944,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2022,37457,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2023,38261,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2024,38932,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2025,39622,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2026,40352,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2027,41008,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2028,41688,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2029,42335,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2030,42988,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2031,43660,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2032,44304,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2033,44947,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2034,45537,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2035,46093,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2036,46632,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2037,47056,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2038,47434,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2039,47779,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2040,48060,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2041,48331,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2042,48576,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2043,48753,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2044,48924,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2045,49077,,,
ABS:ABS_HH_PROV(1.0.0),5,32,2,A,2046,49205,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2021,46828,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2022,45485,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2023,46464,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2024,47380,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2025,48316,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2026,49324,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2027,50388,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2028,51381,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2029,52386,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2030,53347,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2031,54305,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2032,55254,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2033,56077,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2034,56932,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2035,57822,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2036,58705,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2037,59601,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2038,60491,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2039,61366,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2040,62239,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2041,63124,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2042,63967,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2043,64769,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2044,65557,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2045,66325,,,
ABS:ABS_HH_PROV(1.0.0),8,31,2,A,2046,67066,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2021,4282,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2022,4318,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2023,4370,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2024,4390,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2025,4417,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2026,4451,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2027,4498,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2028,4551,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2029,4599,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2030,4648,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2031,4692,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2032,4741,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2033,4791,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2034,4839,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2035,4884,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2036,4927,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2037,4969,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2038,5006,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2039,5043,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2040,5076,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2041,5107,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2042,5137,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2043,5163,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2044,5193,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2045,5219,,,
ABS:ABS_HH_PROV(1.0.0),7,32,1,A,2046,5244,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2021,1798,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2022,1793,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2023,1803,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2024,1807,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2025,1810,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2026,1823,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2027,1827,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2028,1836,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2029,1844,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2030,1851,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2031,1855,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2032,1865,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2033,1872,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2034,1881,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2035,1879,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2036,1869,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2037,1860,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2038,1855,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2039,1851,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2040,1847,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2041,1832,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2042,1815,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2043,1807,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2044,1792,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2045,1774,,,
ABS:ABS_HH_PROV(1.0.0),9,4,2,A,2046,1759,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2021,3137182,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2022,3156233,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2023,3210164,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2024,3257015,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2025,3304237,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2026,3350391,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2027,3399493,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2028,3447435,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2029,3494409,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2030,3540671,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2031,3585446,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2032,3630546,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2033,3674894,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2034,3718428,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2035,3761342,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2036,3803522,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2037,3846954,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2038,3889134,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2039,3930374,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2040,3970527,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2041,4010144,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2042,4049036,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2043,4086342,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2044,4122889,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2045,4158434,,,
ABS:ABS_HH_PROV(1.0.0),1,4,2,A,2046,4193481,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2021,1396901,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2022,1403179,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2023,1428915,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2024,1450437,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2025,1472561,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2026,1494200,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2027,1516323,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2028,1537551,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2029,1558086,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2030,1578223,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2031,1597145,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2032,1614883,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2033,1632288,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2034,1649501,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2035,1666635,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2036,1683223,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2037,1699686,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2038,1715542,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2039,1730922,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2040,1745853,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2041,1760244,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2042,1774175,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2043,1787350,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2044,1800061,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2045,1812164,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,1_2,2,A,2046,1823833,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2021,21463,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2022,21890,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2023,22518,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2024,23033,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2025,23501,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2026,23959,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2027,24304,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2028,24652,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2029,24974,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2030,25255,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2031,25522,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2032,25744,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2033,25964,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2034,26161,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2035,26331,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2036,26504,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2037,26589,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2038,26659,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2039,26717,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2040,26755,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2041,26808,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2042,26853,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2043,26886,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2044,26920,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2045,26957,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,32,2,A,2046,26985,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2021,89939,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2022,90733,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2023,91403,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2024,91933,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2025,92473,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2026,92982,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2027,93454,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2028,93872,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2029,94253,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2030,94598,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2031,94872,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2032,95052,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2033,95217,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2034,95383,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2035,95513,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2036,95611,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2037,95693,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2038,95746,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2039,95776,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2040,95771,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2041,95738,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2042,95691,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2043,95611,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2044,95517,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2045,95398,,,
ABS:ABS_HH_PROV(1.0.0),6RTAS,1_2,1,A,2046,95261,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2021,439179,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2022,444958,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2023,449482,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2024,454437,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2025,460509,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2026,468049,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2027,476247,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2028,484788,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2029,493650,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2030,502784,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2031,512092,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2032,521484,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2033,531042,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2034,540789,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2035,550660,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2036,560635,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2037,570702,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2038,580772,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2039,590904,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2040,601055,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2041,611301,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2042,621611,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2043,631862,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2044,642169,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2045,652485,,,
ABS:ABS_HH_PROV(1.0.0),2RVIC,1_2,1,A,2046,662926,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2021,3101,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2022,3134,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2023,3184,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2024,3211,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2025,3241,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2026,3276,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2027,3320,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2028,3371,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2029,3418,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2030,3465,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2031,3507,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2032,3554,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2033,3606,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2034,3655,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2035,3702,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2036,3750,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2037,3796,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2038,3839,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2039,3880,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2040,3917,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2041,3952,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2042,3987,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2043,4017,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2044,4049,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2045,4080,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,32,3,A,2046,4110,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2021,11932,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2022,11957,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2023,12181,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2024,12333,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2025,12485,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2026,12620,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2027,12761,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2028,12895,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2029,13002,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2030,13110,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2031,13200,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2032,13284,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2033,13364,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2034,13435,,,
ABS:ABS_HH_PROV(1.0.0),7GDAR,31,3,A,2035,13504,,,
