DATAFLOW,MEASURE,DATA_ITEM,LOAN_TYPE,LOAN_PURPOSE,LENDER_TYPE,HOUSING_PURPOSE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2019-Q4,461.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2020-Q1,515.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2020-Q2,433.1,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2020-Q3,578.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2020-Q4,605.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2021-Q1,632,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2021-Q2,598.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2021-Q3,596.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2021-Q4,625.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2022-Q1,623.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2022-Q2,649.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2022-Q3,646.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2022-Q4,561,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2023-Q1,563.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2023-Q2,589,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2023-Q3,517.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2023-Q4,547.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2024-Q1,555.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2024-Q2,586.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2024-Q3,629.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2024-Q4,624.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2025-Q1,690.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2025-Q2,753.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2025-Q3,740.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2025-Q4,754.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8546,TOT,DV5167,20,6,Q,2026-Q1,740.4,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2002-Q3,684,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2002-Q4,748,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2003-Q1,814,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2003-Q2,904,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2003-Q3,981,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2003-Q4,987,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2004-Q1,935,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2004-Q2,878,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2004-Q3,867,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2004-Q4,920,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2005-Q1,984,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2005-Q2,1058,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2005-Q3,1131,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2005-Q4,1192,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2006-Q1,1247,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2006-Q2,1259,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2006-Q3,1247,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2006-Q4,1277,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2007-Q1,1374,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2007-Q2,1454,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2007-Q3,1407,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2007-Q4,1216,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2008-Q1,978,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2008-Q2,809,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2008-Q3,815,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2008-Q4,962,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2009-Q1,1142,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2009-Q2,1218,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2009-Q3,1136,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2009-Q4,966,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2010-Q1,798,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2010-Q2,687,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2010-Q3,632,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2010-Q4,594,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2011-Q1,583,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2011-Q2,647,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2011-Q3,751,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2011-Q4,840,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2012-Q1,861,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2012-Q2,823,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2012-Q3,775,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2012-Q4,759,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2013-Q1,758,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2013-Q2,767,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2013-Q3,764,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2013-Q4,774,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2014-Q1,826,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2014-Q2,879,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2014-Q3,905,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2014-Q4,905,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2015-Q1,901,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2015-Q2,900,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2015-Q3,919,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2015-Q4,945,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2016-Q1,993,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2016-Q2,1051,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2016-Q3,1109,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2016-Q4,1171,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2017-Q1,1232,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2017-Q2,1256,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2017-Q3,1244,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2017-Q4,1205,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2018-Q1,1156,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2018-Q2,1091,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2018-Q3,989,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2018-Q4,866,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2019-Q1,771,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2019-Q2,754,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2019-Q3,828,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2019-Q4,912,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2020-Q1,948,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2020-Q2,971,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2020-Q3,1070,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2020-Q4,1233,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2021-Q1,1361,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2021-Q2,1365,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2021-Q3,1266,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2021-Q4,1116,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2022-Q1,963,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2022-Q2,843,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2022-Q3,797,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2022-Q4,823,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2023-Q1,885,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2023-Q2,925,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2023-Q3,900,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2023-Q4,830,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2024-Q1,787,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2024-Q2,788,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2024-Q3,793,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2024-Q4,773,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2025-Q1,733,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2025-Q2,708,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2025-Q3,710,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2025-Q4,714,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8544,TOT,DV5167,30,3,Q,2026-Q1,716,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2019-Q3,282.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2019-Q4,321.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2020-Q1,281.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2020-Q2,218.3,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2020-Q3,228.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2020-Q4,326.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2021-Q1,314.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2021-Q2,414.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2021-Q3,492.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2021-Q4,584.6,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2022-Q1,527.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2022-Q2,653.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2022-Q3,709.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2022-Q4,706.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2023-Q1,544.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2023-Q2,673.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2023-Q3,688.4,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2023-Q4,829.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2024-Q1,645.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2024-Q2,944.9,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2024-Q3,978,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2024-Q4,978.8,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2025-Q1,852.5,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2025-Q2,1023.7,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2025-Q3,1135,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2025-Q4,1255.2,,,,
ABS:LEND_HOUSING(1.1),FIN_VAL,NEWCOMMITS,DV8368,DV8353,TOT,DV5168,10,3,Q,2026-Q1,1067.6,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2002-Q3,1744,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2002-Q4,1470,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2003-Q1,1610,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2003-Q2,1774,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2003-Q3,1973,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2003-Q4,2020,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2004-Q1,2006,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2004-Q2,1909,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2004-Q3,1946,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2004-Q4,2071,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2005-Q1,2023,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2005-Q2,2112,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2005-Q3,2055,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2005-Q4,2137,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2006-Q1,2259,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2006-Q2,2120,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2006-Q3,1984,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2006-Q4,1819,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2007-Q1,1711,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2007-Q2,1705,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2007-Q3,1627,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2007-Q4,1645,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2008-Q1,1709,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2008-Q2,1622,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2008-Q3,1587,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2008-Q4,1497,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2009-Q1,1749,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2009-Q2,2386,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2009-Q3,2611,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2009-Q4,3071,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2010-Q1,2343,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2010-Q2,1814,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2010-Q3,1783,,,,
ABS:LEND_HOUSING(1.1),FIN_NUM,NEWCOMMITS,DV8368,DV8353,TOT,DV5167,20,5,Q,2010-Q4,1867,,,,
